,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Barbados,BRB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,343.1296859,340.1013502,336.7612826,333.3916769,330.009859,326.5359434,323.767357,321.8797779,320.7132663,320.7865687,321.068516,320.4383597,319.5883702,319.0085215,318.5030357,318.1648253,317.9321692,318.0269607,318.3838834,318.0610995,317.1205454,316.0868449,314.9705503,313.8239448,312.7198812,311.7474222,310.9464822,310.3626199,309.946573,309.3796165,308.4361132,307.3766555,306.481705,305.7870193,305.2980663,305.0128868,304.8873441,304.8362267,304.7421691,305.2701068,304.8490045,302.8605176,301.0053579,299.2914275,297.7231621,296.2941015,294.8895639,293.3476096,291.8397945,290.65226,289.7091682,288.8733218,288.1169755,287.4100047,286.748629,286.1250796,285.5399024,284.9906131,284.4879395,283.9920766,283.5401404,,
Brunei Darussalam,BRN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,91875.00676,87883.4562,84026.13707,80247.72946,76688.50033,73355.54136,70238.06573,67341.66786,64665.33786,62898.66655,61629.48354,59779.58914,57678.34484,55680.74625,53773.64459,51953.76726,50213.5553,48603.64585,47111.77129,45671.66906,44276.13725,42893.54831,41515.86639,40158.55543,38827.14611,37528.42226,36346.53211,35282.44636,34265.35088,33295.20706,32369.11453,31500.26497,30689.13352,29919.99043,29190.06164,28497.09665,27837.72897,27210.01328,26611.48176,26039.75198,25499.10753,24992.72271,24521.32923,24085.39263,23682.42151,23309.19232,22918.89677,22499.09342,22080.67499,21665.32427,21282.50903,20958.82946,20671.10569,20395.92082,20132.06636,19880.06474,19640.82704,19414.81465,19201.22888,18998.48906,18816.92461,,
Bhutan,BTN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,411965.2041,399771.0785,387508.362,375513.3663,363705.9724,352086.5762,340682.5126,329505.2912,318563.1795,307913.7064,297608.7917,287648.6689,278017.5883,268712.2742,259711.1465,250997.3843,242570.3262,234427.2449,226622.1374,219195.0236,212131.2266,205412.0674,198969.5472,192782.2332,186863.68,181185.6791,175744.6486,170560.8399,165624.684,161211.7695,158390.3539,164424.152,171272.0828,146078.3377,147813.186,147599.0554,144980.195,142246.2616,139036.9375,135709.5347,132614.2693,129722.6658,127026.3446,119899.6532,117848.806,116279.2431,114935.5845,113644.4764,112393.8742,111169.3879,109955.6371,108744.2962,107545.7104,106391.8302,105317.4511,104296.759,103402.3345,102664.1343,101984.2474,101297.912,100587.7938,,
Botswana,BWA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4545.953912,4442.914107,4340.230683,4238.290839,4176.353487,4153.21199,4131.285363,4109.828312,4088.126378,4065.495126,3996.795902,3855.997764,3678.679599,3501.359695,3331.575002,3164.106377,3001.598351,2826.059566,2661.515156,2560.040961,2474.237007,2377.958701,2294.15459,2214.716793,2139.142293,2067.806832,2001.389298,1942.571122,1889.356155,1838.10014,1788.700777,1739.088848,1690.003979,1643.809721,1601.242564,1562.587489,1527.017715,1493.559956,1461.634826,1430.801094,1401.661202,1375.544988,1351.552258,1328.060931,1304.435025,1280.330496,1255.754889,1230.788166,1205.62242,1180.456945,1157.443689,1138.186783,1121.13803,1104.949992,1089.288527,1073.933137,1058.786005,1043.868123,1029.122891,1014.415692,999.3999436,,
Central African Republic,CAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,81287.68924,79745.94413,78200.26255,76647.80551,75085.70954,73510.93436,71922.48287,70320.68226,68729.69488,67222.72414,65843.23706,64567.26879,63342.09041,62132.65719,60935.66059,60036.63512,59420.21046,58799.95546,58173.2606,57538.45589,56891.49702,56234.10938,55568.71426,54893.50271,54211.33655,53525.50889,52825.70701,51953.50714,50647.09749,49096.24605,47583.83783,46096.04127,44650.78809,43278.69577,42114.04124,41036.50648,39924.11586,38855.531,37807.18336,36781.81549,35974.09559,35196.52768,34364.37842,33628.86988,32876.25239,32209.58434,31594.72704,30927.94359,31132.3773,31382.18493,30887.04302,30580.05816,30372.09696,30498.47486,30458.03703,29913.04215,29414.76509,28901.39643,28515.3628,28050.61365,27581.62008,,
Canada,CAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,155984.8941,153110.5619,150284.7501,147477.3609,144831.7918,142158.8188,139623.7507,137389.1246,135533.5743,133652.2228,129769.413,128271.6991,126712.976,124956.3256,123145.9247,121536.1763,120122.1807,118932.3481,117761.0817,116252.1909,114827.1459,113469.2273,112353.1234,111297.4617,110285.0866,109194.2392,107764.321,106376.0418,104484.4698,102921.0139,101649.8665,100453.7549,99355.88105,98273.61533,97261.95316,96250.55783,95298.76799,94511.14739,93746.0343,92877.04741,91873.6766,90882.42337,90068.84768,89233.13886,88392.01343,87500.63284,86655.41302,85721.25169,84745.58884,83808.98116,82995.47622,82100.87201,81240.57609,80431.07444,79821.87566,78923.75032,77985.88455,76876.14202,75760.60658,74943.5202,74529.55377,,
Central Europe and the Baltics,CEB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1849.554461,1833.887491,1817.189334,1799.986069,1786.756496,1773.754434,1755.647577,1738.972949,1725.058499,1714.19375,1704.528153,1691.88173,1679.001759,1664.911389,1649.187598,1633.955449,1620.346215,1609.350554,1599.889743,1589.831922,1579.610778,1570.040011,1561.423034,1553.298388,1546.059758,1539.526671,1533.386346,1528.45979,1528.049651,1529.508888,1532.401577,2375.556973,2273.769768,2274.189919,2277.447023,2282.392473,2286.651407,2290.496176,2294.221696,2307.192443,2324.074909,2339.29116,2346.653738,2353.107891,2359.538768,2365.549126,2374.387671,2382.909647,2387.489179,2396.155265,2401.846034,2407.529172,2413.012565,2418.436885,2424.374387,2430.951023,2437.340972,2442.51764,2446.259862,2451.917824,2486.000857,,
Switzerland,CHE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7434.26837,7248.177415,7094.880148,6978.477959,6898.351089,6826.628311,6742.565029,6658.191207,6583.678637,6536.289268,6502.077204,6452.688695,6405.228696,6370.827916,6373.615001,6410.150632,6431.918619,6431.341135,6418.43935,6393.003902,6358.125511,6321.083834,6294.037817,6271.475729,6243.851777,6211.443693,6172.550911,6127.352471,6078.01036,6015.916268,5941.195692,5876.052526,5822.781344,5776.54907,5738.076412,5712.790854,5699.045805,5682.137035,5655.102309,5623.412326,5587.941333,5545.829763,5504.836421,5467.124516,5432.21397,5398.230396,5350.201831,5282.651263,5217.056002,5162.99934,5105.911002,5051.982272,4994.223266,4933.658776,4877.81555,4824.838075,4780.024231,4744.94232,4711.216427,4676.918147,4641.252973,,
Channel Islands,CHI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,106308.8347,104153.6842,102074.4292,100084.5347,98192.17662,96387.14829,94663.14841,93013.81145,91422.95648,89890.20597,88414.22936,86980.63958,85586.9456,84239.04585,82930.71331,81655.24124,80414.19946,79210.96924,78043.849,76899.34875,75778.87194,74682.19561,73589.70935,72495.03245,71398.17966,70299.94803,69193.87185,68079.93954,66969.32767,65862.05316,64775.88896,63739.7884,62755.8275,61817.83841,60919.44584,60064.9679,59266.9621,58501.57052,57770.21463,57083.38722,56427.47517,55808.05812,55227.06373,54672.41586,54132.48623,53606.4902,53084.34755,52556.60257,52029.04149,51508.9983,51003.30709,50516.23886,50036.73318,49540.43549,49036.92314,48447.43489,47686.0981,46842.27244,46099.16665,45687.7383,45486.47243,,
China,CHN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4259.839777,4225.032669,4122.461841,4027.894123,3933.108217,3824.993201,3727.917302,3631.84465,3533.682987,3437.429352,3344.291141,3263.111493,3189.445994,3124.229466,3069.527878,3022.397481,2981.488253,2941.85627,2902.874598,2866.693504,2830.206714,2788.832377,2748.824892,2712.993996,2676.301568,2636.788871,2594.842417,2553.398146,2514.548786,2477.922101,2444.342098,2414.568616,2386.969214,2360.142134,2334.637778,2310.295265,2286.771132,2264.93335,2245.407049,2227.78374,2211.66018,2196.891596,2183.250543,2170.321934,2157.595189,2145.581303,2134.404747,2123.496307,2112.960654,2102.780508,2091.321044,2077.18267,2063.393093,2050.427886,2038.540142,2026.891677,2014.661066,2005.261057,1998.160178,1993.409397,1991.631029,,
Cote d'Ivoire,CIV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,20167.17973,19419.05094,18686.49322,17978.67641,17297.04615,16640.97105,16009.18716,15398.73279,14799.0619,14199.21439,13597.91098,13002.31686,12423.71798,11868.91002,11339.52659,10887.00159,10494.4721,10106.36409,9723.791919,9347.11997,8980.206615,8626.016173,8286.651718,7962.268546,7653.018286,7359.506833,7081.065017,6814.963368,6556.442101,6303.642281,6058.087949,5821.075414,5594.079362,5378.240287,5172.472403,4975.938836,4788.383248,4611.152171,4463.306814,4341.487238,4226.875391,4119.053512,4017.663918,3921.408523,3828.894078,3739.754732,3653.730919,3571.554899,3493.05435,3416.923599,3343.486207,3274.374424,3209.72106,3132.823522,3043.609248,2956.589426,2874.310057,2797.826827,2725.498367,2657.402968,2592.465736,,
Cameroon,CMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,52106.46592,51136.81064,50030.94405,48940.01836,47855.39467,46768.23769,45672.65787,44565.14943,43447.38617,42326.93979,41211.22974,40106.52764,39018.61745,37950.49004,36906.25541,35930.68773,35015.70769,34074.22515,33132.51148,32071.54327,30965.10052,30236.98486,29624.33414,28812.42772,27966.35432,27136.25441,26324.03889,25549.91274,24811.9901,24091.45009,23398.97045,22737.96214,22099.6604,21487.76736,20905.89773,20350.72272,19818.20391,19300.29707,18794.99957,18306.62879,17832.07671,17360.30739,16893.20893,16435.40012,15988.66714,15555.19482,15124.74088,14697.92058,14282.74413,13880.36831,13493.27294,13118.98986,12755.59312,12375.40001,11992.92865,11639.72568,11314.37334,11005.232,10703.32405,10415.65006,10142.75727,,
"Congo, Dem. Rep.",COD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,57462.55325,55985.03682,54520.34545,53080.66309,51641.62411,50189.8039,48746.7165,47338.05245,45987.71259,44692.87947,43487.56973,42350.62933,41232.07865,40144.73873,39094.56807,38096.80067,37145.47584,36010.53092,34766.77789,33693.85887,32726.65985,31759.26197,30768.21778,29756.90493,28786.35205,27893.83334,27027.91659,26175.91518,25361.49572,24533.81459,23730.53691,22942.26375,22136.77101,21113.44026,20254.8948,19869.24974,19552.50741,19028.44965,18400.02726,17819.15623,17263.65472,16744.02281,16261.96449,15790.09947,15312.4443,14847.58753,14405.12776,13977.18154,13551.75877,13126.6062,12703.01697,12285.91486,11875.01233,11479.11715,11106.23931,10719.84791,10334.92056,9994.709023,9682.891542,9375.97686,9077.253601,,
"Congo, Rep.",COG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,204723.5817,199429.5596,194181.0415,188965.7614,183793.092,178667.1431,173615.0485,168626.5067,163694.8433,158839.4134,154055.5113,149347.3119,144749.8826,140302.0032,136444.7657,133155.3929,130009.4638,126995.8223,124124.6972,121378.7975,118731.8793,116204.2053,113827.4161,111026.2022,107803.0467,104687.2539,101672.8854,98769.69443,95956.09879,93255.36848,90640.76899,88113.94483,85545.04525,83048.27574,80743.09837,78534.44815,76873.47941,75201.69807,73197.89744,70446.1111,67837.27732,66253.40854,64427.13683,62262.4142,60058.54897,57851.53472,55772.86876,53968.41681,51854.39007,49750.24035,48159.06549,46830.99706,45706.29505,44615.22384,43550.06816,42508.0842,41487.48713,40487.91217,39525.26243,38589.96442,37677.03753,,
Colombia,COL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,133269.5214,129224.4263,125337.2785,121616.489,118057.9062,114689.3965,111511.8838,108515.3102,105706.9846,103066.6187,100614.0223,98306.2768,96079.01753,93941.04768,91884.0313,89903.89713,87933.28254,85970.78268,84066.13265,82169.74714,80297.17967,78461.26378,76639.51484,74888.21755,73287.056,71789.28209,70329.09788,68903.43381,67503.18374,66121.93088,64806.81285,63535.65525,62279.56627,61063.42597,59908.39964,58827.16729,57783.77173,56757.79623,55779.68123,54873.4618,54017.6244,53193.23055,52397.03744,51633.03495,50915.07444,50244.68341,49612.15323,49018.7027,48450.99022,47903.71661,47393.24555,46920.3105,46477.27801,46064.21644,45667.50564,45217.37987,44565.80008,43753.66462,42979.09443,42366.18857,41904.21096,,
Comoros,COM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5964.185069,5862.180145,5764.104042,5669.898509,5582.25216,5487.896901,5360.517111,5211.862198,5063.269775,4914.306776,4764.45715,4614.018156,4463.953575,4315.382541,4171.127456,4033.098293,3901.436704,3777.290927,3660.869273,3553.228849,3454.410419,3360.036288,3267.680192,3177.654732,3089.980224,3005.123736,2923.698771,2845.712578,2770.703505,2699.079614,2634.143772,2580.018189,2533.345156,2488.893314,2446.054311,2404.294069,2363.242132,2322.893861,2281.86337,2238.47187,2192.902306,2146.986257,2106.009498,2066.457266,2024.711605,1984.281186,1945.124788,1906.85945,1869.313199,1832.519898,1796.256601,1760.485894,1723.662438,1686.570542,1651.341302,1617.815383,1585.898193,1555.230109,1525.595682,1495.955311,1466.680682,,
Cabo Verde,CPV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1394.784436,1351.844592,1307.913312,1265.790739,1225.209919,1185.883246,1147.64885,1110.436624,1074.313872,1042.082776,1020.248533,1008.789923,1000.396824,991.5060978,980.8825982,969.4462846,958.9750475,948.925658,939.0259171,927.9278443,915.0637799,901.6482129,888.4834772,875.8996219,863.6448692,851.5179727,839.6258627,827.9767835,815.6540322,799.0879743,780.0595966,762.5535376,746.333636,731.3006426,717.5248264,704.9186876,693.1640165,682.153057,671.8639072,661.7885497,651.758771,642.3350163,633.7363192,625.8213906,618.4100677,611.3366264,604.6071061,598.3783946,592.7202104,588.4845346,586.5710426,585.9890029,585.680121,585.56466,585.4869495,585.3041826,584.9173219,584.322624,583.5395173,582.8875862,580.6650163,,
Costa Rica,CRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,82007.66373,79051.65991,76268.69258,73665.54539,71239.08088,68981.68384,66882.78289,64952.57025,63154.03549,61448.14239,59834.61289,58300.07306,56831.24089,55401.85219,53996.73821,52612.61194,51246.58451,49900.41996,48571.0233,47267.81568,45997.84176,44755.91392,43542.71213,42360.25334,41212.38823,40110.52046,39063.86389,38071.45507,37124.31751,36198.15575,35288.50382,34406.55393,33556.70816,32742.9746,31964.46231,31223.98289,30526.42413,29871.75237,29258.68588,28696.67086,28186.95283,27725.26471,27302.70534,26904.26225,26518.10271,26149.29628,25797.62607,25450.12946,25112.27744,24802.66517,24512.81858,24228.47322,23960.23703,23704.04431,23453.53025,23217.59738,22999.37495,22792.28483,22602.02062,22445.93113,22332.06877,,
Caribbean small states,CSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,257720.9057,199395.1932,194879.0974,190676.4517,186742.5533,182893.3465,179144.0321,175493.9079,171989.5587,168927.3711,166318.8061,164424.6822,163185.994,162084.1019,161043.9911,160044.9128,159112.4695,158277.1842,157536.8677,156724.7446,155843.4073,154980.8769,154103.0194,153220.0526,152319.6444,151444.4068,150683.0462,149930.688,149161.9264,148545.3488,147754.9621,146586.5029,145401.6597,144181.3962,142723.6971,141170.8308,139647.4032,138159.1248,136722.1332,135377.2395,134102.3175,132841.2955,131592.5599,130490.4341,129553.3098,128619.0736,127667.5656,126728.6825,125816.7233,124987.1744,124227.3122,123361.5749,122351.9733,121350.3454,120395.7195,119472.2702,118596.1687,117080.5635,115913.845,115410.546,114704.6432,,
Cuba,CUB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5160.335216,5054.966797,4949.582298,4846.161083,4746.726882,4652.496811,4563.834723,4479.687578,4398.475072,4319.849254,4245.421443,4178.042022,4118.708705,4066.487714,4021.213271,3982.764201,3950.897762,3925.049269,3904.395569,3887.893231,3870.317951,3845.579213,3815.423961,3784.26174,3752.99245,3721.112933,3688.315297,3653.936201,3619.018378,3585.470342,3556.753166,3534.276221,3516.270731,3501.738606,3489.129239,3477.464443,3466.105543,3454.553232,3442.847556,3431.418307,3420.634285,3410.447744,3400.722413,3391.83447,3384.667456,3379.867093,3377.255372,3375.912457,3375.028631,3374.22501,3372.982393,3372.503743,3373.998632,3377.703348,3380.911773,3383.748704,3389.098465,3395.350436,3402.706776,3410.772422,3427.389336,,
Curacao,CUW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1309.792885,1296.831409,1284.474979,1273.425727,1262.675318,1251.223151,1239.568948,1228.04283,1216.48999,1204.733677,1192.569375,1179.917799,1171.281968,1176.020047,1182.88457,1178.190782,1169.238241,1160.284359,1151.208252,1141.893435,1132.251308,1119.889964,1102.902188,1084.336344,1066.627284,1049.64978,1033.406864,1017.964463,1003.318669,989.4070027,976.2887011,962.557738,944.2710591,923.4408353,904.1434111,886.0716355,869.0149381,852.88033,837.5982836,823.0739279,809.0220479,794.7505706,780.3199312,766.3023456,752.7860322,739.7445795,727.1276407,714.923384,703.1011267,691.6021762,680.3355973,669.299818,658.8422115,649.0259203,639.6053471,630.5007146,621.8731937,613.8170211,606.2155749,598.9647125,592.1162005,,
Czechia,CZE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.009156,1272.549406,1273.329897,1274.812678,1276.187191,1277.396885,1278.702744,1282.293439,1287.12033,1289.605602,1289.974748,1289.582206,1287.799612,1284.317024,1276.844317,1266.297806,1259.103847,1255.440641,1252.847728,1251.095898,1250.680979,1249.364985,1246.911287,1244.518912,1241.217326,1237.07329,1232.211412,1229.218036,1251.692879,,
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1458.210044,1445.442307,1432.121081,1420.636783,1408.567606,1396.861169,1390.489179,1384.319162,1373.385146,1368.824015,1366.314863,1359.792921,1355.517093,1354.988961,1360.050418,1365.894383,1368.989952,1370.181922,1369.576334,1366.73836,1364.658286,1365.956877,1369.542466,1374.284706,1377.359528,1376.729281,1374.616007,1369.256148,1358.708023,1347.046705,1337.267717,1327.1384,1318.442523,1313.877339,1310.021465,1306.234765,1304.324967,1304.12746,1303.284815,1301.52095,1299.333302,1297.150591,1296.432644,1296.714126,1297.450587,1298.914905,1300.652957,1303.128408,1306.434506,1308.437477,1332.918376,1330.418465,1326.7927,1321.273115,1309.884187,1299.35312,1294.506181,1290.621684,1287.714355,1286.66281,1286.118319,,
Djibouti,DJI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3356.080098,3216.020068,3065.228053,2907.033082,2749.9725,2602.607813,2466.111518,2339.181287,2204.61794,2066.4715,1933.787129,1804.446155,1681.152598,1557.52727,1429.197553,1300.181592,1178.258769,1071.309962,985.1796147,920.7679204,874.5157369,840.6186954,811.7915428,781.1421861,744.9954928,703.6620921,660.2127205,619.1656536,573.2246754,517.6537173,475.3665076,479.2255715,488.404464,478.6903033,473.8782512,462.7144682,446.5501766,428.9685309,414.2399112,401.4355335,388.9471589,377.0862296,368.7682771,363.1416107,357.4973754,350.5639405,343.0421896,336.0463475,329.1180623,322.4936066,316.2695376,310.319039,304.622958,299.1871086,294.027421,289.1139909,284.4030522,279.8815541,275.555727,271.4470298,267.5590057,,
Dominica,DMA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3281.485857,3239.443464,3195.551792,3149.358318,3100.438712,3049.477777,2997.062878,2944.033915,2902.420619,2876.373468,2854.695975,2833.4632,2813.295635,2794.466955,2777.122068,2762.202027,2750.123756,2741.265642,2736.614534,2740.251555,2751.485802,2763.767014,2775.618963,2787.689563,2800.88508,2815.989187,2832.540222,2850.911579,2872.448906,2886.169476,2884.962135,2880.474702,2878.650489,2878.981992,2881.429189,2886.044532,2893.351079,2904.022071,2919.239246,2928.772259,2925.38798,2918.387299,2913.370916,2909.768091,2906.723251,2904.992229,2904.696895,2904.275093,2904.485979,2896.32601,2893.602245,2868.823065,2841.999062,2840.50561,2873.315519,2919.878533,2933.669727,2946.375958,2959.762035,2976.101902,,
Denmark,DNK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1301.04233,1290.953621,1280.824373,1270.628656,1260.76589,1250.682404,1240.860545,1233.328736,1226.527333,1217.345469,1208.91551,1202.020356,1194.7762,1189.226323,1185.803091,1182.826308,1179.148179,1175.491473,1172.607651,1171.182584,1171.515308,1172.376466,1173.181769,1173.796404,1173.320797,1171.75279,1170.269536,1169.701001,1168.999535,1167.101963,1164.077048,1160.234135,1156.375057,1152.47648,1146.488125,1140.018172,1135.290486,1131.175014,1127.438297,1123.676309,1119.657206,1116.085753,1113.054009,1110.181232,1107.127094,1103.494547,1098.611758,1092.175816,1086.347419,1081.532597,1077.088672,1073.043502,1068.579281,1063.174728,1055.690674,1047.484205,1040.766837,1035.619083,1031.916844,1028.911734,1024.461931,,
Dominican Republic,DOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6966.610371,6752.997756,6549.085957,6353.825909,6169.658251,5992.074653,5818.375569,5652.858217,5494.460532,5341.771059,5194.249457,5051.717767,4914.028548,4782.063072,4656.43809,4536.325738,4421.080237,4310.43812,4204.168746,4101.911019,4004.462505,3912.028305,3822.848859,3736.659331,3654.513775,3576.206993,3500.923275,3427.787601,3356.042555,3286.177387,3219.242908,3155.432298,3094.315256,3035.511349,2979.165491,2925.471194,2874.941981,2827.794987,2782.313673,2737.59085,2694.866669,2654.696808,2616.745837,2581.030066,2547.416085,2515.741315,2485.284472,2454.787515,2423.863608,2393.032711,2362.848936,2333.569107,2305.31538,2278.118968,2252.073321,2227.186268,2203.08858,2179.54781,2157.142211,2134.752868,2112.64896,,
Algeria,DZA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,967.1608185,953.0733204,938.6487431,923.413192,909.5117118,893.3231422,873.4775497,853.8168658,834.5973125,815.9626586,797.7197712,779.5760637,761.4168351,743.1855495,717.3473951,685.4094387,660.9663826,642.4296969,623.5635155,604.4442858,585.150263,565.962311,547.0832321,528.7239747,511.0288077,494.4714556,479.7466467,466.4959127,454.3419102,443.2173791,432.7778652,422.3659342,412.3246768,403.3021651,395.0447681,387.3861797,380.2321089,374.2247364,369.0644271,363.9347315,358.9710085,354.2269046,349.5482228,344.7009138,339.6936004,334.4981335,328.961454,323.0322141,316.9021972,310.7916064,304.7688645,298.7555227,292.7825776,286.8764471,281.0377903,275.319498,269.7814612,264.6039463,259.7786797,255.3693466,251.267289,,
